txt_municipio;txt_uf;num_ano_financiamento;  qtd_uh_financiadas  ;  vlr_financiamento  ;  vlr_subsidio  
Romelândia ;SC;2019; 1 ; 111.900,00 ; 19.876,99 
Romelândia ;SC;2020; 1 ; 111.999,96 ; 10.353,19 
Romelândia ;SC;2022; 1 ; 111.947,00 ; 22.419,65 
Roncador ;PR;2009; 4 ; 75.595,40 ; 22.829,00 
Roncador ;PR;2010; 3 ; 118.243,30 ; 28.227,00 
Roncador ;PR;2011; 2 ; 129.400,00 ; -   
Roncador ;PR;2012; 50 ; 1.140.054,29 ; 963.701,12 
Roncador ;PR;2013; 13 ; 784.800,83 ; 231.143,97 
Roncador ;PR;2014; 12 ; 862.059,09 ; 200.307,94 
Roncador ;PR;2015; 19 ; 1.364.668,73 ; 431.894,76 
Roncador ;PR;2016; 14 ; 1.051.895,62 ; 301.164,76 
Roncador ;PR;2017; 12 ; 984.190,53 ; 268.817,71 
Roncador ;PR;2018; 5 ; 410.340,11 ; 115.828,78 
Roncador ;PR;2019; 2 ; 180.410,00 ; 44.006,04 
Roncador ;PR;2020; 3 ; 285.577,76 ; 48.460,95 
Roncador ;PR;2021; 2 ; 217.600,00 ; 11.873,35 
Roncador ;PR;2022; 3 ; 285.301,60 ; 49.562,26 
Roncador ;PR;2023; 2 ; 296.669,60 ; -   
Ronda Alta ;RS;2009; 15 ; 845.691,70 ; 167.106,00 
Ronda Alta ;RS;2010; 15 ; 786.519,21 ; 223.315,00 
Ronda Alta ;RS;2011; 43 ; 1.860.243,11 ; 229.085,18 
Ronda Alta ;RS;2012; 39 ; 1.798.957,15 ; 653.783,43 
Ronda Alta ;RS;2013; 29 ; 1.672.613,25 ; 451.064,71 
Ronda Alta ;RS;2014; 28 ; 1.980.554,56 ; 537.212,25 
Ronda Alta ;RS;2015; 18 ; 1.278.876,94 ; 314.909,86 
Ronda Alta ;RS;2016; 8 ; 491.296,16 ; 160.235,07 
Ronda Alta ;RS;2017; 9 ; 622.667,74 ; 210.275,05 
Ronda Alta ;RS;2018; 12 ; 850.634,59 ; 255.455,11 
Ronda Alta ;RS;2019; 9 ; 819.175,57 ; 195.915,32 
Ronda Alta ;RS;2020; 8 ; 841.696,09 ; 103.887,70 
Ronda Alta ;RS;2021; 6 ; 536.763,43 ; 62.220,24 
Ronda Alta ;RS;2022; 4 ; 345.311,54 ; 35.928,58 
Ronda Alta ;RS;2023; 4 ; 564.333,83 ; 95.749,68 
Rondinha ;RS;2010; 9 ; 489.589,11 ; 113.889,00 
Rondinha ;RS;2011; 7 ; 243.118,40 ; 43.254,00 
Rondinha ;RS;2012; 19 ; 502.259,52 ; 192.689,53 
Rondinha ;RS;2013; 4 ; 256.475,89 ; 87.391,69 
Rondinha ;RS;2014; 8 ; 596.135,42 ; 170.915,85 
Rondinha ;RS;2015; 5 ; 413.187,30 ; 62.354,95 
Rondinha ;RS;2016; 2 ; 131.146,15 ; 44.087,98 
Rondinha ;RS;2017; 1 ; 100.950,37 ; -   
Rondinha ;RS;2018; 2 ; 128.532,68 ; 54.192,39 
Rondinha ;RS;2019; 1 ; 101.925,25 ; 8.601,55 
Rondinha ;RS;2020; 1 ; 88.000,00 ; 24.225,99 
Rondinha ;RS;2021; 1 ; 101.400,00 ; 25.813,46 
Rondinha ;RS;2022; 1 ; 108.000,00 ; 4.865,39 
Rondinha ;RS;2023; 1 ; 82.320,00 ; 3.909,96 
Rondon ;PR;2010; 6 ; 368.649,88 ; 89.633,00 
Rondon ;PR;2011; 5 ; 331.116,65 ; 23.885,00 
Rondon ;PR;2012; 4 ; 279.081,90 ; 78.991,13 
Rondon ;PR;2013; 5 ; 357.889,02 ; 95.356,66 
Rondon ;PR;2014; 19 ; 1.351.252,49 ; 351.989,05 
Rondon ;PR;2015; 114 ; 6.733.595,13 ; 2.403.073,04 
Rondon ;PR;2016; 118 ; 7.511.426,96 ; 2.438.362,47 
Rondon ;PR;2017; 15 ; 1.176.492,08 ; 292.779,33 
Rondon ;PR;2018; 2 ; 128.106,08 ; 36.356,48 
Rondon ;PR;2019; 1 ; 105.577,68 ; 20.754,99 
Rondon ;PR;2020; 9 ; 864.031,33 ; 167.662,15 
Rondon ;PR;2021; 16 ; 1.700.009,20 ; 355.709,29 
Rondon ;PR;2022; 14 ; 1.504.202,63 ; 138.775,94 
Rondon ;PR;2023; 24 ; 2.639.922,20 ; 530.389,92 
Rondon do Pará ;PA;2010; 2 ; 107.946,59 ; 32.570,00 
Rondon do Pará ;PA;2011; 3 ; 200.400,00 ; -   
Rondon do Pará ;PA;2013; 9 ; 557.530,01 ; 127.393,74 
Rondon do Pará ;PA;2014; 9 ; 604.363,22 ; 101.477,70 
Rondon do Pará ;PA;2015; 14 ; 1.071.300,99 ; 196.463,26 
Rondon do Pará ;PA;2016; 13 ; 1.083.226,30 ; 191.132,09 
Rondon do Pará ;PA;2017; 12 ; 892.890,00 ; 261.394,85 
Rondon do Pará ;PA;2018; 22 ; 1.768.148,86 ; 631.395,75 
Rondon do Pará ;PA;2019; 13 ; 965.535,00 ; 282.881,02 
Rondon do Pará ;PA;2020; 4 ; 385.423,43 ; 81.967,97 
Rondon do Pará ;PA;2021; 5 ; 358.320,19 ; 125.995,10 
Rondon do Pará ;PA;2022; 3 ; 372.200,00 ; 17.437,59 
Rondon do Pará ;PA;2023; 6 ; 806.649,11 ; 93.711,01 
Rondonópolis ;MT;2009; 1.060 ; 15.990.881,08 ; 15.793.776,23 
Rondonópolis ;MT;2010; 601 ; 32.342.804,32 ; 12.883.048,00 
Rondonópolis ;MT;2011; 1.136 ; 41.469.041,59 ; 12.896.993,38 
Rondonópolis ;MT;2012; 1.034 ; 69.934.949,41 ; 25.891.929,08 
Rondonópolis ;MT;2013; 1.320 ; 101.056.215,55 ; 35.547.772,78 
Rondonópolis ;MT;2014; 1.447 ; 118.588.084,81 ; 40.291.861,27 
Rondonópolis ;MT;2015; 1.743 ; 143.453.424,95 ; 49.681.505,29 
Rondonópolis ;MT;2016; 688 ; 63.506.416,45 ; 13.903.515,30 
Rondonópolis ;MT;2017; 1.605 ; 141.672.847,63 ; 47.343.922,76 
Rondonópolis ;MT;2018; 1.199 ; 114.304.974,18 ; 32.728.581,44 
Rondonópolis ;MT;2019; 861 ; 88.828.437,79 ; 18.590.931,87 
Rondonópolis ;MT;2020; 650 ; 71.614.392,76 ; 12.890.758,39 
Rondonópolis ;MT;2021; 460 ; 52.793.353,26 ; 6.348.450,99 
Rondonópolis ;MT;2022; 255 ; 31.687.678,80 ; 1.995.669,12 
Rondonópolis ;MT;2023; 213 ; 31.898.968,83 ; 1.387.703,18 
Roque Gonzales ;RS;2009; 53 ; 292.186,18 ; 397.036,85 
Roque Gonzales ;RS;2010; 42 ; 1.888.345,36 ; 671.102,00 
Roque Gonzales ;RS;2011; 18 ; 900.688,07 ; 106.727,00 
Roque Gonzales ;RS;2012; 18 ; 1.047.493,07 ; 314.612,61 
Roque Gonzales ;RS;2013; 11 ; 660.730,95 ; 203.288,09 
Roque Gonzales ;RS;2014; 4 ; 250.625,07 ; 71.711,94 
Roque Gonzales ;RS;2015; 5 ; 317.407,92 ; 109.863,92 
Roque Gonzales ;RS;2016; 3 ; 203.610,40 ; 45.520,76 
Roque Gonzales ;RS;2017; 1 ; 80.790,00 ; -   
Roque Gonzales ;RS;2018; 2 ; 151.904,78 ; 40.053,49 
Roque Gonzales ;RS;2019; 1 ; 50.520,00 ; 19.741,01 
Roque Gonzales ;RS;2020; 1 ; 62.752,89 ; 20.526,80 
Roque Gonzales ;RS;2021; 4 ; 362.481,16 ; 66.503,85 
Roque Gonzales ;RS;2022; 2 ; 181.851,48 ; 23.415,33 
Roque Gonzales ;RS;2023; 1 ; 95.034,42 ; -   
Rorainópolis ;RR;2013; 5 ; 341.464,00 ; 104.964,13 
Rorainópolis ;RR;2014; 7 ; 516.911,10 ; 110.424,93 
Rorainópolis ;RR;2015; 16 ; 1.195.191,07 ; 354.041,67 
Rorainópolis ;RR;2016; 16 ; 1.229.424,01 ; 289.509,80 
Rorainópolis ;RR;2017; 3 ; 249.875,46 ; 64.385,14 
Rorainópolis ;RR;2018; 4 ; 309.949,62 ; 126.919,96 
Rorainópolis ;RR;2019; 2 ; 147.192,87 ; 28.905,90 
Rorainópolis ;RR;2021; 4 ; 307.436,99 ; 86.801,93 
Rorainópolis ;RR;2022; 2 ; 151.520,00 ; 23.396,06 
Rosana ;SP;2009; 20 ; 40.000,00 ; 164.780,00 
Rosana ;SP;2011; 3 ; 176.327,00 ; 3.000,00 
Rosana ;SP;2012; 1 ; 69.593,78 ; 12.243,93 
Rosana ;SP;2013; 5 ; 362.668,03 ; 48.698,18 
Rosana ;SP;2014; 1 ; 68.000,00 ; -   
Rosana ;SP;2015; 1 ; 58.212,27 ; 18.112,99 
Rosana ;SP;2017; 1 ; 62.849,05 ; 13.703,60 
Rosana ;SP;2021; 7 ; 562.411,31 ; 75.151,26 
Rosana ;SP;2022; 1 ; 116.000,00 ; -   
Rosana ;SP;2023; 10 ; 1.253.100,14 ; 125.109,42 
Rosário ;MA;2009; 39 ; 1.650.885,32 ; 379.874,00 
Rosário ;MA;2010; 32 ; 1.477.384,98 ; 353.392,00 
Rosário ;MA;2011; 23 ; 1.098.588,56 ; 81.248,00 
Rosário ;MA;2012; 7 ; 370.800,00 ; 98.334,74 
Rosário ;MA;2013; 7 ; 434.911,33 ; 108.243,58 
Rosário ;MA;2014; 4 ; 287.200,00 ; -   
Rosário ;MA;2015; 8 ; 660.003,94 ; 145.604,17 
Rosário ;MA;2016; 3 ; 235.000,00 ; 26.526,46 
Rosário ;MA;2017; 1 ; 63.000,00 ; 18.468,06 
Rosário ;MA;2018; 3 ; 239.744,98 ; 36.130,97 
Rosário ;MA;2021; 1 ; 88.000,00 ; 18.758,67 
Rosário ;MA;2022; 1 ; 71.923,79 ; -   
Rosário da Limeira ;MG;2010; 2 ; 38.000,00 ; 24.783,00 
Rosário da Limeira ;MG;2011; 3 ; 137.114,17 ; 2.000,00 
Rosário da Limeira ;MG;2013; 4 ; 237.915,28 ; 65.609,96 
Rosário da Limeira ;MG;2014; 1 ; 78.561,28 ; 23.597,98 
Rosário da Limeira ;MG;2016; 8 ; 541.057,97 ; 177.853,66 
Rosário da Limeira ;MG;2018; 1 ; 76.000,00 ; 26.368,99 
Rosário da Limeira ;MG;2019; 3 ; 212.522,17 ; 73.925,39 
Rosário da Limeira ;MG;2021; 1 ; 64.000,00 ; 24.074,57 
Rosário da Limeira ;MG;2022; 1 ; 112.000,00 ; 6.078,67 
Rosário do Catete ;SE;2010; 2 ; 75.700,00 ; 22.070,00 
Rosário do Catete ;SE;2015; 1 ; 70.000,00 ; 14.434,52 
Rosário do Catete ;SE;2018; 2 ; 151.208,27 ; 35.620,17 
Rosário do Catete ;SE;2019; 3 ; 208.398,00 ; 80.533,97 
Rosário do Catete ;SE;2022; 1 ; 68.000,00 ; 10.921,32 
Rosário do Ivaí ;PR;2012; 60 ; 1.180.189,73 ; 957.964,27 
Rosário do Ivaí ;PR;2014; 1 ; 80.000,00 ; -   
Rosário do Ivaí ;PR;2017; 1 ; 56.000,00 ; 15.999,99 
Rosário do Sul ;RS;2009; 35 ; 1.398.730,45 ; 378.999,00 
Rosário do Sul ;RS;2010; 75 ; 3.444.805,14 ; 1.209.516,00 
Rosário do Sul ;RS;2011; 70 ; 3.681.671,46 ; 416.700,99 
Rosário do Sul ;RS;2012; 51 ; 2.859.245,40 ; 858.452,84 
Rosário do Sul ;RS;2013; 52 ; 3.520.611,60 ; 917.748,74 
Rosário do Sul ;RS;2014; 41 ; 2.791.022,18 ; 751.086,24 
Rosário do Sul ;RS;2015; 31 ; 2.154.606,48 ; 538.567,90 
Rosário do Sul ;RS;2016; 25 ; 1.842.463,74 ; 386.715,48 
Rosário do Sul ;RS;2017; 25 ; 2.073.422,33 ; 381.488,83 
Rosário do Sul ;RS;2018; 14 ; 962.864,27 ; 191.359,16 
Rosário do Sul ;RS;2019; 13 ; 1.155.731,69 ; 173.065,98 
Rosário do Sul ;RS;2020; 5 ; 456.506,84 ; 89.080,52 
Rosário do Sul ;RS;2021; 2 ; 199.565,73 ; 13.713,88 
Rosário do Sul ;RS;2022; 4 ; 389.528,55 ; 46.276,36 
Rosário do Sul ;RS;2023; 7 ; 1.202.764,06 ; 335,00 
Rosário Oeste ;MT;2009; 2 ; 78.300,00 ; 12.035,00 
Rosário Oeste ;MT;2010; 2 ; 101.000,00 ; 10.035,00 
Rosário Oeste ;MT;2013; 1 ; 69.831,51 ; 13.608,82 
Rosário Oeste ;MT;2014; 3 ; 184.957,50 ; 45.984,75 
Rosário Oeste ;MT;2015; 1 ; 95.000,00 ; 23.030,98 
Rosário Oeste ;MT;2016; 9 ; 857.370,00 ; 88.044,75 
Rosário Oeste ;MT;2017; 3 ; 279.500,00 ; 48.308,85 
Rosário Oeste ;MT;2018; 2 ; 211.200,00 ; 9.963,30 
Rosário Oeste ;MT;2019; 5 ; 494.516,93 ; 26.376,99 
Rosário Oeste ;MT;2020; 4 ; 458.101,84 ; 20.126,99 
Rosário Oeste ;MT;2023; 1 ; 108.000,00 ; -   
Roseira ;SP;2009; 2 ; 76.000,00 ; 20.075,00 
Roseira ;SP;2010; 4 ; 213.329,00 ; 57.039,00 
Roseira ;SP;2011; 5 ; 239.647,39 ; 14.000,00 
Roseira ;SP;2012; 7 ; 438.593,25 ; 132.729,16 
Roseira ;SP;2013; 6 ; 550.542,82 ; 140.089,93 
Roseira ;SP;2014; 12 ; 1.340.112,03 ; 131.189,66 
Roseira ;SP;2015; 9 ; 1.020.765,56 ; 175.451,89 
Roseira ;SP;2016; 10 ; 1.125.686,35 ; 263.181,85 
Roseira ;SP;2017; 7 ; 928.847,64 ; 95.421,97 
Roseira ;SP;2018; 6 ; 833.014,65 ; 50.278,84 
Rubelita ;MG;2009; 5 ; 61.000,00 ; 14.259,00 
Rubelita ;MG;2010; 3 ; 42.000,00 ; 9.170,00 
Rubelita ;MG;2011; 1 ; 49.200,00 ; -   
Rubelita ;MG;2013; 1 ; 70.000,00 ; -   
Rubiácea ;SP;2010; 1 ; 44.297,96 ; 15.420,00 
Rubiácea ;SP;2012; 4 ; 246.416,04 ; 62.271,39 
Rubiácea ;SP;2013; 4 ; 251.639,06 ; 91.568,95 
Rubiácea ;SP;2014; 3 ; 201.667,00 ; 72.790,24 
Rubiácea ;SP;2015; 21 ; 1.451.191,49 ; 440.319,97 
Rubiácea ;SP;2016; 4 ; 286.181,75 ; 68.667,39 
Rubiácea ;SP;2017; 3 ; 169.474,00 ; 60.443,43 
Rubiácea ;SP;2018; 5 ; 338.264,65 ; 120.377,07 
Rubiácea ;SP;2019; 2 ; 147.245,00 ; 39.623,34 
Rubiácea ;SP;2020; 3 ; 302.238,96 ; 79.630,96 
Rubiácea ;SP;2021; 2 ; 175.433,87 ; 46.537,21 
Rubiácea ;SP;2022; 4 ; 412.200,00 ; 100.117,80 
Rubiácea ;SP;2023; 4 ; 462.441,99 ; 126.580,27 
Rubiataba ;GO;2009; 25 ; 912.949,79 ; 158.626,00 
Rubiataba ;GO;2010; 17 ; 816.127,99 ; 192.469,00 
Rubiataba ;GO;2011; 29 ; 1.700.538,20 ; 103.816,00 
Rubiataba ;GO;2012; 115 ; 3.793.482,82 ; 994.834,30 
Rubiataba ;GO;2013; 84 ; 4.200.161,24 ; 1.253.293,68 
Rubiataba ;GO;2014; 109 ; 4.698.353,17 ; 1.079.442,89 
Rubiataba ;GO;2015; 63 ; 2.976.840,60 ; 665.978,80 
Rubiataba ;GO;2016; 43 ; 2.272.220,69 ; 295.170,92 
Rubiataba ;GO;2017; 16 ; 1.262.031,26 ; 236.814,53 
Rubiataba ;GO;2018; 6 ; 429.873,50 ; 146.530,82 
Rubiataba ;GO;2019; 8 ; 682.094,53 ; 136.557,43 
Rubiataba ;GO;2020; 6 ; 622.609,00 ; 131.930,38 
Rubiataba ;GO;2021; 7 ; 688.823,46 ; 80.769,74 
Rubiataba ;GO;2022; 4 ; 411.400,00 ; 35.990,70 
Rubiataba ;GO;2023; 19 ; 2.586.039,37 ; 246.886,86 
Rubim ;MG;2009; 2 ; 71.150,00 ; 18.737,00 
Rubim ;MG;2010; 5 ; 162.700,00 ; 40.425,00 
Rubim ;MG;2011; 3 ; 112.744,00 ; 23.935,00 
Rubim ;MG;2012; 2 ; 83.400,00 ; 33.352,52 
Rubim ;MG;2013; 1 ; 48.000,00 ; 25.508,98 
Rubim ;MG;2014; 3 ; 236.605,37 ; 31.999,99 
Rubim ;MG;2016; 1 ; 70.101,25 ; 20.826,98 
Rubim ;MG;2017; 3 ; 197.525,20 ; 74.274,52 
Rubim ;MG;2019; 2 ; 188.000,00 ; 33.180,63 
Rubim ;MG;2020; 1 ; 94.402,02 ; 22.298,99 
Rubim ;MG;2021; 1 ; 80.920,00 ; 24.159,60 
Rubim ;MG;2022; 1 ; 106.000,00 ; 19.092,31 
Rubim ;MG;2023; 1 ; 117.600,00 ; 25.054,57 
Rubinéia ;SP;2009; 4 ; 211.460,00 ; 10.035,00 
Rubinéia ;SP;2010; 2 ; 126.537,55 ; 29.116,00 
Rubinéia ;SP;2011; 3 ; 152.300,00 ; -   
Rubinéia ;SP;2012; 3 ; 197.790,00 ; 60.295,04 
Rubinéia ;SP;2013; 1 ; 49.260,10 ; 12.909,49 
Rubinéia ;SP;2014; 2 ; 120.278,00 ; 25.508,98 
Rubinéia ;SP;2015; 1 ; 69.300,00 ; 14.312,38 
Rubinéia ;SP;2016; 1 ; 81.000,00 ; 4.772,80 
Rubinéia ;SP;2017; 1 ; 76.000,00 ; 27.661,99 
Rubinéia ;SP;2018; 1 ; 76.000,00 ; -   
Rubinéia ;SP;2019; 2 ; 150.345,00 ; 33.265,33 
Rubinéia ;SP;2020; 1 ; 112.000,00 ; 24.681,99 
Rubinéia ;SP;2022; 1 ; 116.000,00 ; -   
Rubinéia ;SP;2023; 1 ; 116.000,00 ; 31.250,99 
Rurópolis ;PA;2010; 3 ; 151.137,09 ; 49.055,00 
Rurópolis ;PA;2011; 2 ; 56.557,55 ; 6.000,00 
Rurópolis ;PA;2012; 1 ; 60.000,00 ; 13.888,41 
Russas ;CE;2009; 101 ; 2.114.635,00 ; 476.952,00 
Russas ;CE;2010; 81 ; 2.225.709,99 ; 1.151.088,00 
Russas ;CE;2011; 92 ; 5.285.125,23 ; 665.068,00 
Russas ;CE;2012; 65 ; 4.004.275,21 ; 1.496.077,94 
Russas ;CE;2013; 97 ; 7.198.842,32 ; 2.241.703,07 
Russas ;CE;2014; 180 ; 13.595.480,94 ; 4.510.435,22 
Russas ;CE;2015; 183 ; 15.221.690,05 ; 4.677.967,09 
Russas ;CE;2016; 198 ; 17.122.312,60 ; 4.521.195,49 
Russas ;CE;2017; 267 ; 23.232.567,67 ; 7.355.483,74 
Russas ;CE;2018; 180 ; 16.904.817,51 ; 4.840.653,16 
Russas ;CE;2019; 134 ; 13.067.386,25 ; 3.332.135,97 
Russas ;CE;2020; 81 ; 7.919.627,48 ; 2.018.084,92 
Russas ;CE;2021; 60 ; 5.993.215,31 ; 1.827.852,05 
Russas ;CE;2022; 45 ; 4.972.631,87 ; 1.065.670,53 
Russas ;CE;2023; 55 ; 6.413.462,18 ; 1.314.304,35 
Ruy Barbosa ;BA;2009; 2 ; 64.000,00 ; 20.089,00 
Ruy Barbosa ;BA;2010; 2 ; 63.000,00 ; 8.986,00 
Ruy Barbosa ;BA;2011; 2 ; 65.700,00 ; 3.000,00 
Ruy Barbosa ;BA;2013; 3 ; 217.000,00 ; 42.570,31 
Ruy Barbosa ;BA;2014; 6 ; 350.611,38 ; 121.422,48 
Ruy Barbosa ;BA;2015; 23 ; 1.523.203,40 ; 406.438,66 
Ruy Barbosa ;BA;2016; 25 ; 1.797.482,76 ; 539.629,23 
Ruy Barbosa ;BA;2017; 25 ; 1.806.307,88 ; 538.592,82 
Ruy Barbosa ;BA;2018; 4 ; 246.968,25 ; 102.162,19 
Ruy Barbosa ;BA;2019; 2 ; 140.800,00 ; 17.326,08 
Ruy Barbosa ;BA;2020; 2 ; 149.170,00 ; 56.516,98 
Ruy Barbosa ;BA;2021; 3 ; 209.800,00 ; 74.537,08 
Ruy Barbosa ;BA;2022; 6 ; 549.920,00 ; 119.931,30 
Ruy Barbosa ;BA;2023; 7 ; 735.296,42 ; 171.043,83 
Ruy Barbosa ;RN;2010; 2 ; 68.420,00 ; 18.094,00 
Ruy Barbosa ;RN;2011; 3 ; 114.000,00 ; -   
Ruy Barbosa ;RN;2013; 3 ; 98.521,36 ; 30.347,84 
Ruy Barbosa ;RN;2014; 1 ; 53.300,00 ; 15.999,99 
Ruy Barbosa ;RN;2015; 1 ; 49.500,00 ; 15.999,99 
Ruy Barbosa ;RN;2016; 1 ; 70.100,00 ; 10.225,03 
Sabará ;MG;2009; 104 ; 4.669.569,37 ; 978.714,43 
Sabará ;MG;2010; 99 ; 5.786.342,93 ; 841.268,00 
Sabará ;MG;2011; 74 ; 5.306.558,95 ; 35.200,00 
Sabará ;MG;2012; 54 ; 4.508.309,93 ; 484.270,52 
Sabará ;MG;2013; 52 ; 4.583.937,86 ; 507.565,29 
Sabará ;MG;2014; 19 ; 1.971.876,02 ; 154.957,65 
Sabará ;MG;2015; 248 ; 27.469.739,99 ; 3.398.976,83 
Sabará ;MG;2016; 198 ; 22.386.076,62 ; 2.913.342,82 
Sabará ;MG;2017; 284 ; 31.774.324,55 ; 5.888.998,54 
Sabará ;MG;2018; 276 ; 30.465.453,02 ; 7.227.081,24 
Sabará ;MG;2019; 251 ; 31.965.358,64 ; 3.948.768,36 
Sabará ;MG;2020; 260 ; 30.959.288,92 ; 5.378.253,07 
Sabará ;MG;2021; 274 ; 31.602.168,21 ; 5.263.457,15 
Sabará ;MG;2022; 163 ; 18.461.059,90 ; 3.985.428,46 
Sabará ;MG;2023; 145 ; 19.765.231,86 ; 2.032.942,63 
Sabáudia ;PR;2009; 3 ; 125.965,30 ; 33.659,00 
Sabáudia ;PR;2010; 7 ; 350.967,77 ; 82.996,00 
Sabáudia ;PR;2011; 9 ; 535.046,91 ; 51.298,00 
Sabáudia ;PR;2012; 13 ; 765.558,89 ; 246.610,66 
Sabáudia ;PR;2013; 22 ; 1.662.920,45 ; 565.536,77 
Sabáudia ;PR;2014; 225 ; 11.926.067,53 ; 6.501.161,71 
Sabáudia ;PR;2015; 107 ; 8.627.771,15 ; 2.765.350,80 
Sabáudia ;PR;2016; 184 ; 15.060.938,54 ; 6.198.959,08 
Sabáudia ;PR;2017; 20 ; 1.803.368,02 ; 583.222,31 
Sabáudia ;PR;2018; 63 ; 4.623.573,75 ; 1.780.100,05 
Sabáudia ;PR;2019; 18 ; 1.795.740,80 ; 356.475,79 
Sabáudia ;PR;2020; 48 ; 5.046.577,00 ; 883.362,98 
Sabáudia ;PR;2021; 26 ; 2.766.511,73 ; 354.708,97 
Sabáudia ;PR;2022; 118 ; 11.665.278,36 ; 3.305.470,98 
Sabáudia ;PR;2023; 20 ; 2.147.013,48 ; 440.461,51 
Sabino ;SP;2009; 5 ; 223.385,89 ; 57.637,00 
Sabino ;SP;2010; 3 ; 150.699,64 ; 34.105,00 
Sabino ;SP;2011; 4 ; 183.729,68 ; 11.000,00 
Sabino ;SP;2012; 1 ; 45.565,98 ; 17.915,55 
Sabino ;SP;2013; 1 ; 25.491,00 ; 17.563,44 
Sabino ;SP;2014; 9 ; 621.579,49 ; 100.214,53 
Sabino ;SP;2015; 8 ; 505.303,88 ; 58.314,58 
Sabino ;SP;2016; 4 ; 281.440,97 ; 84.618,95 
Sabino ;SP;2017; 5 ; 376.406,00 ; 88.897,96 
Sabino ;SP;2018; 1 ; 76.000,00 ; 6.995,82 
Sabino ;SP;2020; 4 ; 394.421,00 ; 86.017,28 
Sabino ;SP;2021; 2 ; 206.120,00 ; 1.755,00 
Sabino ;SP;2022; 5 ; 518.198,57 ; 34.905,09 
Sabino ;SP;2023; 3 ; 298.260,26 ; 13.374,81 
Sabinópolis ;MG;2009; 6 ; 108.990,00 ; 8.990,00 
Sabinópolis ;MG;2010; 3 ; 59.931,75 ; 6.609,00 
Sabinópolis ;MG;2011; 6 ; 165.953,00 ; -   
Sabinópolis ;MG;2012; 1 ; 10.000,00 ; 2.654,47 
Sabinópolis ;MG;2013; 4 ; 150.000,00 ; 25.106,00 
Sabinópolis ;MG;2015; 3 ; 206.991,00 ; 40.715,81 
Sabinópolis ;MG;2016; 2 ; 88.000,00 ; 28.594,09 
Sabinópolis ;MG;2017; 2 ; 140.408,06 ; 45.962,49 
Sabinópolis ;MG;2019; 1 ; 87.848,75 ; -   
Sabinópolis ;MG;2021; 4 ; 431.110,00 ; 14.262,62 
Saboeiro ;CE;2015; 1 ; 59.887,00 ; 18.112,99 
Saboeiro ;CE;2018; 1 ; 76.000,00 ; 25.994,00 
Saboeiro ;CE;2019; 1 ; 65.600,00 ; 25.639,99 
Saboeiro ;CE;2021; 3 ; 308.384,00 ; 86.391,43 
Saboeiro ;CE;2022; 1 ; 108.000,00 ; 35.004,56 
Saboeiro ;CE;2023; 1 ; 108.000,00 ; 32.983,78 
Sacramento ;MG;2009; 184 ; 8.681.332,26 ; 2.015.801,00 
Sacramento ;MG;2010; 227 ; 13.303.540,50 ; 3.159.736,00 
Sacramento ;MG;2011; 232 ; 12.105.179,02 ; 1.455.852,00 
Sacramento ;MG;2012; 373 ; 21.555.181,29 ; 7.516.786,90 
Sacramento ;MG;2013; 173 ; 11.933.620,13 ; 3.800.389,25 
Sacramento ;MG;2014; 116 ; 8.466.601,34 ; 2.406.284,35 
Sacramento ;MG;2015; 106 ; 7.894.784,79 ; 2.098.871,09 
Sacramento ;MG;2016; 63 ; 5.239.638,23 ; 990.315,06 
Sacramento ;MG;2017; 58 ; 4.934.842,87 ; 886.895,81 
Sacramento ;MG;2018; 42 ; 3.251.591,86 ; 809.007,77 
Sacramento ;MG;2019; 67 ; 6.550.845,60 ; 1.233.843,77 
Sacramento ;MG;2020; 70 ; 7.322.750,59 ; 1.465.401,19 
Sacramento ;MG;2021; 144 ; 13.089.058,50 ; 2.437.096,13 
Sacramento ;MG;2022; 112 ; 11.553.496,61 ; 1.675.970,53 
Sacramento ;MG;2023; 80 ; 10.487.115,35 ; 1.372.284,13 
Sagrada Família ;RS;2009; 1 ; 25.000,00 ; 4.232,00 
Sagrada Família ;RS;2011; 2 ; 100.566,00 ; 17.000,00 
Sagrada Família ;RS;2012; 3 ; 204.293,66 ; 51.009,95 
Sagrada Família ;RS;2019; 2 ; 219.000,00 ; 43.047,99 
Sagres ;SP;2009; 1 ; 25.000,00 ; -   
Sagres ;SP;2011; 4 ; 219.382,52 ; 21.149,00 
Sagres ;SP;2012; 6 ; 406.610,84 ; 112.471,59 
Sagres ;SP;2013; 5 ; 340.808,81 ; 104.179,76 
Sagres ;SP;2014; 7 ; 535.664,88 ; 148.471,88 
Sagres ;SP;2015; 2 ; 151.286,42 ; 35.744,65 
Sagres ;SP;2016; 2 ; 161.526,57 ; 35.103,98 
Sagres ;SP;2017; 1 ; 75.088,00 ; 24.911,99 
Sagres ;SP;2019; 2 ; 175.077,10 ; 45.180,98 
Sagres ;SP;2020; 1 ; 92.000,00 ; 8.626,17 
Sagres ;SP;2021; 1 ; 53.593,00 ; 20.332,97 
Sagres ;SP;2023; 1 ; 114.960,00 ; 15.417,67 
Sairé ;PE;2015; 1 ; 81.000,00 ; -   
Sairé ;PE;2017; 3 ; 250.600,00 ; 30.283,00 
Saldanha Marinho ;RS;2009; 2 ; 89.300,00 ; 28.770,00 
Saldanha Marinho ;RS;2010; 6 ; 287.163,48 ; 83.344,00 
